customer_id,customer_type,dynamic_segment,alert_count,rule_count,max_trigger,max_z_score,avg_num_trxns,avg_weekly_trxn_amt,trxn_amt_monthly,total_trxn_amt,cashout_count,sar_score,is_sar
053bb807-27e0-4c49-a898-a7d469ef66fb,INDIVIDUAL,1,1,1,1144972.0,7.928,0.0,9918.04,324208.45,0.0,0.0,0.5606660297592514,0
05418e75-ae50-434d-9a17-5f3ee814b4cf,INDIVIDUAL,1,1,1,2902618.0,,0.0,74915.45,340824.1538461539,0.0,0.0,0.5600657631596916,0
0559ded1-9d45-499b-90b9-49c1340d8905,INDIVIDUAL,1,1,1,1861023.0,,0.0,62403.26,1251958.0,0.0,0.0,0.6778743239517024,0
05690d5b-c5b8-4395-bdd0-90d90b2044b3,INDIVIDUAL,1,1,1,1288260.0,,0.06,25846.99,429552.3333333333,1288657.0,3.0,0.8065068426123566,0
059296ee-ef5a-48fb-9757-8f483c911d3b,INDIVIDUAL,1,1,1,,,0.42,86313.15,394574.4,5918616.0,27.0,0.8555046831457995,0
059eaa33-847f-4591-b23e-8870557accbd,INDIVIDUAL,1,1,1,,,0.64,33761.58,140773.75,2252380.0,39.0,0.9950016387487115,0
05a60659-d4f0-4f6f-97a1-6c0d9fafe735,INDIVIDUAL,1,1,1,516649.0,,0.0,17036.32,211250.4,0.0,0.0,0.03661711596287642,0
05a616ab-a112-4e02-a4b0-755f05bde33d,INDIVIDUAL,1,1,1,597281.0,,0.0,58762.73,421734.3384615384,0.0,0.0,0.1708548521165895,0
05fcfb5d-fd5d-4021-affd-c8853f8a0f9a,INDIVIDUAL,1,1,1,1611175.0,15.085,0.0,753.0,1027183.7,0.0,0.0,0.9737152205149171,0
061efd1c-4cf1-44d9-a1db-f0e6644174e2,INDIVIDUAL,1,1,1,1899342.0,14.3,0.0,31235.31,2890710.92151476,0.0,0.0,0.9985016240301564,0
061f9892-59dc-4828-a510-62cac9da1b00,INDIVIDUAL,1,1,1,1348021.0,3.592,0.09,3223.58,35114.0,140456.0,4.0,0.7457166840316785,0
062964d2-f748-4e18-9468-dd9fbc2e7263,INDIVIDUAL,1,1,1,2594218.0,69.317,0.0,46661.27,1503054.8253968253,0.0,0.0,0.999999925318481,1
062e92fd-b066-4c33-9f82-0c250bdd528a,INDIVIDUAL,1,1,1,1886143.0,6.098,1.0,170723.0,170723.0,170723.0,1.0,0.6674865205791365,0
06438a35-8c0c-4420-8b72-279127ea7476,INDIVIDUAL,1,1,1,1922468.0,2.344,0.0,3419.04,776495.9910714285,0.0,0.0,0.6172076570112942,0
064cb73b-9902-414f-ada8-7a198ccae5e3,INDIVIDUAL,1,1,1,1855001.0,5.008,0.0,16995.66,1428368.0,0.0,0.0,0.9557936283123721,0
06588cb2-5b97-4938-91b3-bde51f212b2d,INDIVIDUAL,1,1,1,47822.0,,0.0,3678.35,790066.55,0.0,0.0,0.18184861427850899,0
0658c56b-da9d-4579-bdee-bf617bdfd727,BUSINESS,0,1,1,2894757.0,5.694,0.09,4955.45,67075.5,268302.0,5.0,0.7687716575179829,0
0670520f-e961-458e-b5f4-9590e4c26a46,BUSINESS,0,1,1,407277.0,,0.11,36649.03,452004.6666666667,1356014.0,4.0,0.135076480980605,0
0691925b-1e1c-4dff-96c3-e26f316deb7a,INDIVIDUAL,1,1,1,1861023.0,,0.18,62403.26,488528.4,2442642.0,6.0,0.5350432557181564,0
069cdfb7-78a8-4328-b828-779165b9caf0,INDIVIDUAL,1,1,1,1437888.0,,0.0,63244.04,367144.0,0.0,0.0,0.4989477903870689,0
06a92ddc-3d75-4ec7-b894-a833f045dde0,INDIVIDUAL,1,1,1,2617195.0,11.48,0.0,55537.12,361784.7,0.0,0.0,0.9535328942877432,0
06b7f327-e41f-4ce8-9804-5cc1b0bc3d60,INDIVIDUAL,1,1,1,45996.0,,1.0,44.0,44.0,44.0,1.0,0.19001647665942042,0
06cec5d9-0a20-41e6-b157-98da2baeee81,INDIVIDUAL,1,1,1,1807127.0,6.935,0.31,75061.46,407476.5,4074765.0,17.0,0.975157913442381,0
06d32636-bc75-4e90-8945-19fc2bb5bea7,INDIVIDUAL,1,1,1,1611175.0,15.085,0.0,62437.5,791121.7,0.0,0.0,0.964813955458445,0
0704d372-e8d6-4bef-8599-f79eb405e531,INDIVIDUAL,1,1,1,1779315.0,3.777,0.0,1779315.0,5658670.191421568,0.0,0.0,0.9996075938316281,0
07216dc7-0be1-4fd0-b91a-fc8f6eded613,INDIVIDUAL,1,1,1,246830.0,,0.0,22928.56,178105.75,0.0,0.0,0.09986974615833027,0
07294826-9bb1-42f9-b493-987010fd0f62,INDIVIDUAL,1,1,1,3098840.0,4.096,0.0,70831.94,2008238.6153846155,0.0,0.0,0.9881549473377442,0
074b6dac-9159-4bbd-9cb0-e0205ef533ae,INDIVIDUAL,1,1,1,1002073.0,,0.82,160092.06,388795.0,388795.0,1.0,0.19934925256562744,0
07545d05-0a01-49cf-af3e-68f77e7d8e81,INDIVIDUAL,1,1,1,518778.0,,0.0,12967.69,367782.5,0.0,0.0,0.14787467620432462,0
07574166-bd80-471a-971e-f88db2113ebe,INDIVIDUAL,1,1,1,13875.0,,0.0,79795.05,312055.625,0.0,0.0,0.08885049834532277,0
07605769-e18e-48fe-86b8-169d6ee339b7,INDIVIDUAL,1,1,1,2874480.0,7.659,0.0,99654.42,487594.8333333333,0.0,0.0,0.7927401086914003,0
07709e94-163e-4a14-b3cd-0c7bcf953a25,INDIVIDUAL,1,1,1,1030133.0,4.582,0.21,52842.55,411417.0,2468502.0,9.0,0.8854061670529866,0
07a630a2-1e11-4e4f-9e8b-10211d48f05b,INDIVIDUAL,1,1,1,1859857.0,7.369,0.0,68174.44,303863.2,0.0,0.0,0.6900379789154321,0
07b4085d-0e72-411d-a2f4-d88de0463952,INDIVIDUAL,1,1,1,2115465.0,3.381,0.46,114752.41,533409.5384615385,6934324.0,28.0,0.9966759714928032,0
07c7d03e-4c5e-4bc9-9f6a-5d1a58e67304,INDIVIDUAL,1,1,1,,,0.17,27808.01,206006.2857142857,1442044.0,8.0,0.43079839090878613,0
07d03cdf-36d5-4175-8de1-6fe76f6d3ca1,INDIVIDUAL,1,1,1,443221.0,2.823,0.11,36649.03,452004.6666666667,1356014.0,4.0,0.5770177287475554,0
07d4f8f7-bfa3-4716-bfef-ef4093e3c7ca,INDIVIDUAL,1,1,1,,,0.0,17372.35,89343.53846153847,0.0,0.0,0.1716632722659913,0
07eaf50e-5e56-495e-8254-9691a5b3c41b,INDIVIDUAL,1,1,1,1254033.0,4.095,0.0,223983.0,2140348.216666667,0.0,0.0,0.9048764123077401,0
07fd1f30-4348-4a70-8379-3fb9f8ff472f,INDIVIDUAL,1,2,2,1943884.0,5.566,0.0,1355.55,417985.17948717944,0.0,0.0,1.0,1
080e8aab-ebc7-4d80-8a9b-5cd4ddc50620,INDIVIDUAL,1,1,1,,,0.48,93144.89,361047.3333333333,5415710.0,26.0,0.9133910876633596,0
08288645-2584-4bfb-bfbc-f1f051449275,INDIVIDUAL,1,1,1,595313.0,,0.0,52183.38,749075.6666666666,0.0,0.0,0.07428880559751744,0
0829d322-e7e3-43b5-a250-522234c289fe,INDIVIDUAL,1,1,1,,,0.0,47841.33,214602.53333333333,0.0,0.0,0.028498672900499362,0
0835546c-efc3-47fd-8993-f0244ee623aa,INDIVIDUAL,1,1,1,,,0.0,114848.0,776891.8,0.0,0.0,0.0630906844281939,0
08473bcb-56a5-4023-9df0-6bebfd71a251,INDIVIDUAL,1,1,1,2167347.0,6.492,1.0,138420.0,138420.0,138420.0,1.0,0.5881901232699415,0
086ce009-7ca6-43e6-ad98-e8da82d9bec2,INDIVIDUAL,1,1,1,968524.0,,1.0,1.0,1.0,1.0,1.0,0.29951267273428595,0
087904eb-22d8-436c-9be7-c3d1a1f75351,INDIVIDUAL,1,1,1,1296413.0,5.597,0.0,1141.0,917087.7666666666,0.0,0.0,0.5605927366273956,0
088751ac-57a1-4ae8-87cd-5955ba2c0e0d,INDIVIDUAL,1,1,1,2242421.0,4.264,0.0,34530.82,603407.75,0.0,0.0,0.7368030639847153,0
08a86135-758e-4ffe-9213-ccf6e7f1974d,INDIVIDUAL,1,1,1,297244.0,,0.0,1647.25,170267.5,0.0,0.0,0.3655736446504223,0
08aca76b-ee2e-40e6-9111-532b3d16f881,INDIVIDUAL,1,1,1,,,0.0,39513.99,821079.3,0.0,0.0,0.15761885089248612,0
08b2a922-3d05-43f2-919e-87351bd054d6,INDIVIDUAL,1,1,1,,,0.0,476.56,1063701.1076923078,0.0,0.0,0.4310911548785312,0
08c77cac-8152-4b38-b279-fb93b5da845b,INDIVIDUAL,1,1,1,877044.0,8.089,0.0,124439.02,572673.4285714285,0.0,0.0,0.46644485704720634,0
08c93569-a7ff-40e8-8710-105c1035a7c9,INDIVIDUAL,1,1,1,989009.0,3.627,0.0,41962.56,1195635.5833333335,0.0,0.0,0.6481554487905161,0
08e115ad-e912-4dcb-8435-28e438b1417d,INDIVIDUAL,1,1,1,1322989.0,,0.07,7220.74,101090.33333333331,303271.0,3.0,0.19834244534377057,0
08f04568-898e-4b3a-9953-cbbb3f9bdcfd,INDIVIDUAL,1,1,1,,,0.0,87336.45,388439.26666666666,0.0,0.0,0.09952919304385036,0
09220cfd-6f78-4f15-96be-d163d02dd525,INDIVIDUAL,1,1,1,2979348.0,20.319,0.0,118342.96,502957.5625,0.0,0.0,0.99747094172267,0
092459d4-61c7-4f27-a365-752468e4c3e2,INDIVIDUAL,1,1,1,,,0.11,464.09,4276.25,17105.0,4.0,0.0320830870879098,0
09413a5f-ebcc-4869-b41e-ae1c49d996d3,BUSINESS,0,1,1,5.0,-0.237,0.0,6781.37,78031.5,0.0,0.0,0.13406722833144274,0
09447555-4404-4687-b3d5-a02e7241e0bd,INDIVIDUAL,1,1,1,2979348.0,20.319,0.0,118342.96,502957.5625,0.0,0.0,0.9953895259943774,0
09577180-c224-4910-90d6-714407e06250,INDIVIDUAL,1,1,1,3583556.0,4.973,0.0,75199.81,1640269.6904761903,0.0,0.0,0.9720919639028993,0
096940da-8840-4697-9853-6de162b05b32,INDIVIDUAL,1,1,1,2389691.0,12.843,0.0,76151.83,687200.1523809524,0.0,0.0,0.8686437313615378,0
09930e42-eb08-419f-97a8-6328d3a464a2,INDIVIDUAL,1,1,1,1399170.0,8.806,1.63,269114.1,1076456.4117647058,18299759.0,107.0,0.9999999979022773,1
0996cac2-ec71-4ee5-9aee-34a9ba2db653,INDIVIDUAL,1,2,2,3543936.0,22.643,0.0,28080.49,1303524.3499999999,0.0,0.0,1.0,1
09b803a7-2d6d-431f-a092-26eea6157444,INDIVIDUAL,1,1,1,1541907.0,28.789,0.6,138663.95,590559.875,9448958.0,36.0,0.999992111114005,1
09ea0003-39d0-469e-9673-658530de9fc1,INDIVIDUAL,1,1,1,,,1.0,16294.0,16294.0,16294.0,1.0,0.10503006696490752,0
0a072e91-9b91-409b-b4e0-d2cf0b0ca547,INDIVIDUAL,1,1,1,354407.0,,0.0,10381.63,107771.16666666667,0.0,0.0,0.4324108156005959,0
0a32b5ef-fc52-4ee7-90cc-63ca51bdcfe4,INDIVIDUAL,1,1,1,998934.0,3.2,0.0,10894.9,1247405.080128205,0.0,0.0,0.6383120500829238,0
0a544a49-0da0-44a1-afd9-b9b2499ec4e4,INDIVIDUAL,1,1,1,2191959.0,4.353,0.0,89971.72,2396646.5714285714,0.0,0.0,0.9312538467351497,0
0a5db454-a24f-40d6-8a25-0a26d0c2494b,INDIVIDUAL,1,1,1,1413090.0,251.388,0.16,41730.36,349740.1666666667,2098441.0,8.0,1.0,1
0a7d42d2-2d26-421e-bcd4-487858c8c013,INDIVIDUAL,1,1,1,3727.0,6.85,0.0,21125.6,934783.3333333333,0.0,0.0,0.5958178090126247,0
0a9f1ca5-2b65-433a-82ca-6d9d3f2cb6ae,INDIVIDUAL,1,1,1,400129.0,,0.0,11397.96,768083.9375,0.0,0.0,0.5888665041958169,0
0ac1f653-5c14-486b-b993-9cef84428d63,INDIVIDUAL,1,1,1,2594218.0,,0.19,46661.27,305149.8888888889,2746349.0,11.0,0.9610612206497525,0
0ac747c5-643e-481c-9219-2c8c99ece728,INDIVIDUAL,1,2,2,2687294.0,3.877,1.0,412.0,412.0,412.0,1.0,1.0,1
0b084e57-6d50-4c76-9575-292eeae7cf03,INDIVIDUAL,1,1,1,2029263.0,6.917,0.0,165658.0,3493517.9411764704,0.0,0.0,0.9989052758593047,0
0b23b882-1390-4ffb-b27f-06bfcbf96116,BUSINESS,0,1,1,1265486.0,8.75,0.31,99150.18,508734.8333333333,6104818.0,17.0,0.9462441219467541,0
0b24c8be-11d2-4ab2-9d84-c385cbb65361,INDIVIDUAL,1,2,2,3025025.0,7.396,0.0,44063.66,1523732.6862745099,0.0,0.0,1.0,1
0b2d99f1-bdba-4c4f-92f9-c14b0af821ff,INDIVIDUAL,1,1,1,140226.0,,0.24,58797.3,353717.1111111111,3183454.0,12.0,0.33221153623054195,0
0b2ddbd6-ea90-427d-ac57-b80ac08849f4,INDIVIDUAL,1,1,1,1579119.0,7.405,0.0,50655.11,625693.1818181818,0.0,0.0,0.7350084843144046,0
0b3607f8-33b2-4bc5-96fc-78fecf0f81a1,INDIVIDUAL,1,1,1,1679072.0,0.954,1.0,17478.0,17478.0,17478.0,1.0,0.15045945298408497,0
0b5f7684-21d4-473f-a061-ce425cd895f8,BUSINESS,0,2,2,1561884.0,3.756,0.0,7357.85,53498318.75238095,0.0,0.0,1.0,1
0b624419-8f95-4434-822e-743f514b671d,INDIVIDUAL,1,2,2,2511823.0,8.218,0.0,177790.42,718631.8823529412,0.0,0.0,1.0,1
0b681cf6-ec78-45db-97b4-81a037b92daa,INDIVIDUAL,1,1,1,,,0.0,12850.51,108770.375,0.0,0.0,0.024466849404988496,0
0b6dfccf-63ed-40b5-b3a0-600debcd9138,INDIVIDUAL,1,1,1,1686008.0,5.274,0.38,34528.35,91253.5,182507.0,2.0,0.43588701321682916,0
0b6efc82-aa7e-4dbf-855b-2901df3220fd,INDIVIDUAL,1,1,1,1309072.0,2.113,0.0,56377.77,311908.1818181818,0.0,0.0,0.5080214863270384,0
0b7398dd-e6c1-49e5-b69c-1cce3a9b506c,INDIVIDUAL,1,1,1,1972567.0,,0.11,131119.07,1475089.5,5900358.0,4.0,0.9484401291321085,0
0b7d0417-32e0-4ce4-a22a-16ede0ae2a45,INDIVIDUAL,1,1,1,142.0,-1.484,0.0,17919.76,586365.4,0.0,0.0,0.5228697742479218,0
0b8211d0-a1cb-4357-bef6-3cfe4a9ef08d,INDIVIDUAL,1,1,1,158311.0,-0.399,0.2,13302.53,77371.85714285714,541603.0,8.0,0.8877197662546357,0
0b82d1ae-f650-47c3-8fde-8d2eed3ffc7e,INDIVIDUAL,1,2,2,2020300.0,7.103,0.13,69789.1,528403.1666666666,3170419.0,6.0,1.0,1
0b8bb93b-a1b0-4c3b-9220-6dfd68d9b220,INDIVIDUAL,1,1,1,10769.0,,0.17,17454.98,131535.75,526143.0,5.0,0.08850269959707067,0
0ba180ea-cdfa-4e33-bd38-c8adb5fb19b0,INDIVIDUAL,1,1,1,2191959.0,3.257,0.0,32882.33,4069907.9835164836,0.0,0.0,0.9672489257576107,0
0bda9111-8fb4-458d-b431-6f12e544146d,INDIVIDUAL,1,1,1,1145117.0,1.026,0.0,9754.19,1511933.9307359308,0.0,0.0,0.7545428726708153,0
0bde43e7-27b3-4ebd-bb98-6212e98f6c46,INDIVIDUAL,1,1,1,1488684.0,2.135,0.16,14569.83,89500.4,447502.0,3.0,0.3326892013967571,0
0be22bae-9159-4533-8997-5248ea6a75ef,INDIVIDUAL,1,1,1,76008.0,,0.0,22545.09,730413.4242424242,0.0,0.0,0.1448398377884073,0
0be7b29e-7f3e-478f-a0b5-0cb3ade38812,INDIVIDUAL,1,2,2,1413776.0,2.43,0.05,6577.48,138597.0,277194.0,2.0,1.0,1
0bee08b2-5a56-4e05-8ef5-be8f39e181c8,INDIVIDUAL,1,1,1,849339.0,3.428,0.0,107344.49,733671.5089285714,0.0,0.0,0.4803157595684419,0
0bf49f1f-9d3a-4421-a6f0-808d01ca4e81,INDIVIDUAL,1,1,1,7566992.0,7.153,1.01,191197.27,771215.8823529412,13110670.0,66.0,0.9999999962180917,1
0bf98c76-2fcb-4c90-ba23-ae887e70c5b4,INDIVIDUAL,1,1,1,836517.0,3.525,0.0,26737.75,1259925.3414835166,0.0,0.0,0.7082603011074114,0
0bfbae4a-042e-4074-aee4-25c065f996ba,INDIVIDUAL,1,1,1,550099.0,2.105,0.0,23245.71,330148.8214285714,0.0,0.0,0.24016401431734694,0
0c0f2b40-874a-4e52-9e8b-ccaf96aba098,INDIVIDUAL,1,1,1,858191.0,3.665,0.08,6361.73,110573.0,331719.0,3.0,0.23118164970687594,0
0c1260b2-6260-4aaa-a741-ac9af087d794,INDIVIDUAL,1,1,1,1126700.0,2.995,0.11,9392.68,81850.5,163701.0,2.0,0.12838736230513165,0
0c17f7f3-b68a-4c55-abe9-7facf7d3cbf8,INDIVIDUAL,1,1,1,2401984.0,49.948,0.25,64324.49,334346.0,4346498.0,17.0,0.9999963346421966,1
0c2734aa-8a6b-4661-8949-56c19dc177c4,INDIVIDUAL,1,1,1,,,0.0,28464.56,1170005.8412698412,0.0,0.0,0.2818873643389256,0
0c75ad1f-0c1d-4494-9b77-b3c949da09f1,INDIVIDUAL,1,2,2,2687294.0,1.796,0.7,60351.2,172432.0,172432.0,2.0,1.0,1
0c7b7a9e-7bb1-496d-969e-4c0e473c9a6e,INDIVIDUAL,1,2,2,2853066.0,4.452,0.21,4416.0,30912.0,61824.0,2.0,1.0,1
0c84b5ec-2ec0-423a-82c8-0d7d4d72fd82,INDIVIDUAL,1,1,1,901223.0,3.594,0.0,139916.22,594643.9375,0.0,0.0,0.7216526604165905,0
0c925393-6f3f-45bb-813a-2f6ad4500d8d,INDIVIDUAL,1,1,1,1330450.0,7.923,0.0,59891.51,1293880.2857142857,0.0,0.0,0.8336303925324583,0
0c929a58-1fe7-42ce-8494-234a17a5d6ee,INDIVIDUAL,1,1,1,2335847.0,,0.0,18.88,630813.4285714285,0.0,0.0,0.3804414948697711,0
0cbad885-7c9d-494d-ae77-a18b40034c47,INDIVIDUAL,1,2,2,5312990.0,24.612,0.0,2109.1,932239.1428571428,0.0,0.0,1.0,1
